station,date,time,usage_kwh,peak_kw
대구은행,2026-09-06,08:45,187.7,750.7
대구은행,2026-09-06,09:00,228.0,912.0
대구은행,2026-09-06,09:15,279.4,1117.4
대구은행,2026-09-06,09:30,291.4,1165.4
대구은행,2026-09-06,09:45,283.2,1132.8
대구은행,2026-09-06,10:00,306.7,1226.9
대구은행,2026-09-06,10:15,367.7,1470.7
대구은행,2026-09-06,10:30,350.9,1403.5
대구은행,2026-09-06,10:45,275.5,1102.1
대구은행,2026-09-06,11:00,242.4,969.6
대구은행,2026-09-06,11:15,268.8,1075.2
대구은행,2026-09-06,11:30,278.4,1113.6
대구은행,2026-09-06,11:45,259.7,1038.7
대구은행,2026-09-06,12:00,309.6,1238.4
대구은행,2026-09-06,12:15,299.5,1198.1
대구은행,2026-09-06,12:30,331.2,1324.8
대구은행,2026-09-06,12:45,357.6,1430.4
대구은행,2026-09-06,13:00,368.6,1474.6
대구은행,2026-09-06,13:15,394.1,1576.3
대구은행,2026-09-06,13:30,406.1,1624.3
대구은행,2026-09-06,13:45,344.6,1378.6
대구은행,2026-09-06,14:00,334.1,1336.3
대구은행,2026-09-06,14:15,322.6,1290.2
대구은행,2026-09-06,14:30,331.2,1324.8
